GEOID10,pop,cd_2013,sldl_2016,sldl_2013,cd_2003,sldl_2010,sldu_2013,sldu_2010
150010201003053,0,002,001,001,002,001,004,001
150010201003054,0,002,001,001,002,001,004,001
150010201003055,0,002,001,001,002,ZZZ,004,ZZZ
150010201003056,9,002,001,001,002,001,004,001
150010201003057,0,002,001,001,002,001,004,001
150010201003058,3,002,001,001,002,001,004,001
150010201003059,0,002,001,001,002,001,004,001
150010201003060,0,002,001,001,002,001,004,001
150010201003061,0,002,001,001,002,001,004,001
150010201003062,0,002,001,001,002,001,004,001
150010201003063,6,002,001,001,002,001,004,001
150010201003064,0,002,001,001,002,001,004,001
150010201003065,0,002,001,001,002,001,004,001
150010201003066,0,002,001,001,002,001,004,001
150010201003067,5,002,001,001,002,001,004,001
150010201003068,0,002,001,001,002,001,004,001
150010201003069,0,002,001,001,002,001,004,001
150010201003070,0,002,001,001,002,001,004,001
150010201003071,0,002,001,001,002,001,004,001
150010201003072,0,002,001,001,002,001,004,001
150010201003073,4,002,001,001,002,001,004,001
150010201003074,0,002,001,001,002,001,004,001
150010201003075,0,002,001,001,002,001,004,001
150010201003076,0,002,001,001,002,001,004,001
150010201003077,0,002,001,001,002,001,004,001
150010201003078,0,002,001,001,002,001,004,001
150010201003079,0,002,001,001,002,001,004,001
150010201003080,0,002,001,001,002,001,004,001
150010201003081,0,002,001,001,002,001,004,001
150010201003082,5,002,001,001,002,001,004,001
150010201003083,2,002,001,001,002,001,004,001
150010201003084,0,002,001,001,002,001,004,001
150010201003085,0,002,001,001,002,001,004,001
150010201003086,0,002,001,001,002,ZZZ,004,ZZZ
150010201003087,0,002,001,001,002,001,004,001
150010201003088,0,002,001,001,002,001,004,001
150010201003089,0,002,001,001,002,001,004,001
150010201003090,22,002,001,001,002,001,004,001
150010201003091,0,002,001,001,002,ZZZ,004,ZZZ
150010201003092,21,002,001,001,002,001,004,001
150010201003093,0,002,001,001,002,001,004,001
150010201003094,0,002,001,001,002,001,004,001
150010201003095,0,002,001,001,002,001,004,001
150010201003096,0,002,001,001,002,001,004,001
150010201003097,0,002,001,001,002,001,004,001
150010201003098,0,002,001,001,002,001,004,001
150010201003099,0,002,001,001,002,001,004,001
150010201003100,0,002,001,001,002,001,004,001
150010201003101,13,002,001,001,002,001,004,001
150010201003102,12,002,001,001,002,001,004,001
150010201003103,0,002,001,001,002,001,004,001
150010201003104,0,002,001,001,002,001,004,001
150010201003105,2,002,001,001,002,001,004,001
150010201003106,0,002,001,001,002,001,004,001
150010201003107,6,002,001,001,002,001,004,001
150010201003108,0,002,001,001,002,001,004,001
150010201003109,0,002,001,001,002,001,004,001
150010201003110,0,002,001,001,002,001,004,001
150010201003111,0,002,001,001,002,001,004,001
150010201003112,0,002,001,001,002,001,004,001
150010201003113,0,002,001,001,002,001,004,001
150010201003114,45,002,001,001,002,001,004,001
150010201003115,128,002,001,001,002,001,004,001
150010201003116,15,002,001,001,002,001,004,001
150010201003117,36,002,001,001,002,001,004,001
150010201003118,20,002,001,001,002,001,004,001
150010201003119,43,002,001,001,002,001,004,001
150010201003120,0,002,001,001,002,001,004,001
150010201003121,52,002,001,001,002,001,004,001
150010201003122,63,002,001,001,002,001,004,001
150010201003123,52,002,001,001,002,001,004,001
150010201003124,58,002,001,001,002,001,004,001
150010201003125,34,002,001,001,002,001,004,001
150010201003126,7,002,001,001,002,001,004,001
150010201003127,9,002,001,001,002,001,004,001
150010201003128,0,002,001,001,002,001,004,001
150010201003129,9,002,001,001,002,001,004,001
150010201003130,12,002,001,001,002,001,004,001
150010201003131,0,002,001,001,002,001,004,001
150010201003132,0,002,001,001,002,001,004,001
150010201003133,0,002,001,001,002,001,004,001
150010201003134,2,002,001,001,002,001,004,001
150010201003135,0,002,001,001,002,001,004,001
150010201003136,0,002,001,001,002,001,004,001
150010201003137,0,002,001,001,002,001,004,001
150010201003138,0,002,001,001,002,001,004,001
150010201003139,8,002,001,001,002,001,004,001
150010201003140,3,002,001,001,002,001,004,001
150010201003141,3,002,001,001,002,001,004,001
150010201003142,5,002,001,001,002,001,004,001
150010201003143,0,002,001,001,002,001,004,001
150010201003144,5,002,001,001,002,001,004,001
150010201003145,0,002,001,001,002,001,004,001
150010201003146,0,002,001,001,002,001,004,001
150010201003147,0,002,001,001,002,001,004,001
150010201003148,0,002,001,001,002,001,004,001
150010201003149,7,002,001,001,002,001,004,001
150010201003150,13,002,001,001,002,001,004,001
150010201003151,0,002,001,001,002,001,004,001
150010201003152,0,002,001,001,002,ZZZ,004,ZZZ
150010201003153,0,002,001,001,002,ZZZ,004,ZZZ
150010201003154,0,002,001,001,002,001,004,001
150010201003155,0,002,001,001,002,001,004,001
150010201003156,0,002,001,001,002,001,004,001
150010201003157,0,002,001,001,002,001,004,001
150010201003158,0,002,001,001,002,001,004,001
150010201004000,58,002,001,001,002,001,004,001
150010201004001,0,002,001,001,002,ZZZ,004,ZZZ
150010201004002,1,002,001,001,002,001,004,001
150010201004003,25,002,001,001,002,001,004,001
150010201004004,19,002,001,001,002,001,004,001
150010201004005,12,002,001,001,002,001,004,001
150010201004006,5,002,001,001,002,001,004,001
150010201004007,0,002,001,001,002,001,004,001
150010201004008,28,002,001,001,002,001,004,001
150010201004009,1,002,001,001,002,001,004,001
150010201004010,0,002,001,001,002,001,004,001
150010201004011,11,002,001,001,002,001,004,001
150010201004012,6,002,001,001,002,001,004,001
150010201004013,16,002,001,001,002,001,004,001
150010201004014,0,002,001,001,002,ZZZ,004,ZZZ
150010201004015,0,002,001,001,002,ZZZ,004,ZZZ
150010201004016,0,002,001,001,002,001,004,001
150010201004017,0,002,001,001,002,001,004,001
150010201004018,0,002,001,001,002,001,004,001
150010201004019,5,002,001,001,002,001,004,001
150010201004020,39,002,001,001,002,001,004,001
150010201004021,12,002,001,001,002,001,004,001
150010201004022,6,002,001,001,002,001,004,001
150010201004023,19,002,001,001,002,001,004,001
150010201004024,17,002,001,001,002,001,004,001
150010201004025,10,002,001,001,002,001,004,001
150010201004026,0,002,001,001,002,001,004,001
150010201004027,8,002,001,001,002,001,004,001
150010201004028,13,002,001,001,002,001,004,001
150010201004029,5,002,001,001,002,001,004,001
150010201004030,51,002,001,001,002,001,004,001
150010201004031,55,002,001,001,002,001,004,001
150010201004032,0,002,001,001,002,001,004,001
150010201004033,0,002,001,001,002,001,004,001
150010201004034,32,002,001,001,002,001,004,001
150010201004035,9,002,001,001,002,001,004,001
150010201004036,4,002,001,001,002,001,004,001
150010201004037,0,002,001,001,002,001,004,001
150010201004038,0,002,001,001,002,001,004,001
150010201004039,166,002,001,001,002,001,004,001
150010201004040,0,002,001,001,002,001,004,001
150010201004041,6,002,001,001,002,001,004,001
150010201004042,0,002,001,001,002,001,004,001
150010201004043,57,002,001,001,002,001,004,001
150010201004044,64,002,001,001,002,001,004,001
150010201004045,0,002,001,001,002,001,004,001
150010201004046,32,002,001,001,002,001,004,001
150010201004047,43,002,001,001,002,001,004,001
150010201004048,56,002,001,001,002,001,004,001
150010201004049,15,002,001,001,002,001,004,001
150010201004050,5,002,001,001,002,001,004,001
150010201004051,30,002,001,001,002,001,004,001
150010201004052,4,002,001,001,002,001,004,001
150010201004053,0,002,001,001,002,001,004,001
150010201004054,68,002,001,001,002,001,004,001
150010201004055,21,002,001,001,002,001,004,001
150010201004056,76,002,001,001,002,001,004,001
150010201004057,0,002,001,001,002,001,004,001
150010201004058,29,002,001,001,002,001,004,001
150010201004059,0,002,001,001,002,001,004,001
150010201004060,83,002,001,001,002,001,004,001
150010201004061,1,002,001,001,002,001,004,001
150010201004062,0,002,001,001,002,001,004,001
150010201004063,16,002,001,001,002,001,004,001
150010201004064,97,002,001,001,002,001,004,001
150010201004065,33,002,001,001,002,001,004,001
150010201004066,0,002,001,001,002,001,004,001
150010201004067,0,002,001,001,002,001,004,001
150010202021000,0,002,001,001,002,001,001,001
150010202021001,69,002,001,001,002,001,001,001
150010202021002,1,002,001,001,002,001,001,001
150010202021003,0,002,001,001,002,001,001,001
150010202021004,0,002,001,001,002,001,001,001
150010202021005,0,002,001,001,002,001,001,001
150010202021006,20,002,001,001,002,001,001,001
150010202021007,0,002,001,001,002,001,001,001
150010202021008,18,002,001,001,002,001,001,001
150010202021009,0,002,001,001,002,001,001,001
150010202021010,0,002,001,001,002,001,001,001
150010202021011,0,002,001,001,002,001,001,001
150010202021012,0,002,001,001,002,001,001,001
150010202021013,0,002,001,001,002,001,001,001
150010202021014,0,002,001,001,002,001,001,001
150010202021015,52,002,001,001,002,001,001,001
150010202021016,0,002,001,001,002,001,001,001
150010202021017,40,002,001,001,002,001,001,001
150010202021018,0,002,001,001,002,001,001,001
150010202021019,0,002,001,001,002,001,001,001
150010202021020,0,002,001,001,002,001,001,001
150010202021021,0,002,001,001,002,001,001,001
150010202021022,0,002,001,001,002,001,001,001
150010202021023,0,002,001,001,002,001,001,001
150010202021024,0,002,001,001,002,001,001,001
150010202021025,0,002,001,001,002,001,001,001
150010202021026,1,002,001,001,002,001,001,001
150010202021027,0,002,001,001,002,001,001,001
150010202021028,2,002,001,001,002,001,001,001
150010202021029,0,002,001,001,002,001,001,001
150010202021030,24,002,001,001,002,001,001,001
150010202021031,0,002,001,001,002,001,001,001
150010202021032,0,002,001,001,002,001,001,001
150010202021033,0,002,001,001,002,002,001,001
150010202021034,0,002,001,001,002,002,001,001
150010202021035,0,002,001,001,002,002,001,001
150010202021036,0,002,001,001,002,002,001,001
150010202021037,0,002,001,001,002,002,001,001
150010202021038,0,002,001,001,002,002,001,001
150010202021039,0,002,001,001,002,002,001,001
150010202021040,0,002,001,001,002,002,001,001
150010202021041,0,002,001,001,002,002,001,001
150010202021042,0,002,001,001,002,002,001,001
150010202021043,0,002,001,001,002,002,001,001
150010202021044,0,002,001,001,002,002,001,001
150010202021045,0,002,001,001,002,002,001,001
150010202021046,0,002,001,001,002,002,001,001
150010202021047,0,002,001,001,002,002,001,001
150010202021048,0,002,001,001,002,002,001,001
150010202021049,2,002,001,001,002,002,001,001
150010202021050,0,002,001,001,002,002,001,001
150010202021051,0,002,001,001,002,002,001,001
150010202021052,0,002,001,001,002,002,001,001
150010202021053,0,002,001,001,002,002,001,001
150010202021054,0,002,001,001,002,002,001,001
150010202021055,0,002,001,001,002,002,001,001
150010202021056,0,002,001,001,002,002,001,001
150010202021057,0,002,001,001,002,002,001,001
150010202021058,0,002,001,001,002,002,001,001
150010202021059,0,002,001,001,002,002,001,001
150010202021060,0,002,001,001,002,002,001,001
150010202021061,0,002,001,001,002,002,001,001
150010202021062,0,002,001,001,002,002,001,001
150010202021063,0,002,001,001,002,002,001,001
150010202021064,0,002,001,001,002,002,001,001
150010202021065,0,002,001,001,002,002,001,001
150010202021066,3,002,001,001,002,002,001,001
150010202021067,0,002,001,001,002,002,001,001
150010202021068,0,002,001,001,002,002,001,001
150010202021069,0,002,001,001,002,002,001,001
150010202021070,0,002,001,001,002,002,001,001
150010202021071,0,002,001,001,002,002,001,001
150010202021072,0,002,001,001,002,002,001,001
150010202021073,0,002,001,001,002,002,001,001
150010202021074,0,002,001,001,002,002,001,001
150010202021075,0,002,001,001,002,002,001,001
150010202021076,0,002,001,001,002,002,001,001
150010202021077,0,002,001,001,002,002,001,001
150010202021078,22,002,001,001,002,002,001,001
150010202021079,0,002,001,001,002,002,001,001
150010202021080,0,002,001,001,002,002,001,001
150010202021081,0,002,001,001,002,002,001,001
150010202021082,0,002,001,001,002,002,001,001
150010202021083,0,002,001,001,002,002,001,001
150010202021084,0,002,001,001,002,002,001,001
150010202021085,0,002,001,001,002,002,001,001
150010202021086,0,002,001,001,002,002,001,001
150010202021087,0,002,001,001,002,002,001,001
150010202021088,0,002,001,001,002,002,001,001
150010202021089,0,002,001,001,002,002,001,001
150010202021090,0,002,001,001,002,002,001,001
150010202021091,0,002,001,001,002,002,001,001
150010202021092,0,002,001,001,002,002,001,001
150010202021093,0,002,001,001,002,002,001,001
150010202021094,0,002,001,001,002,002,001,001
150010202021095,0,002,001,001,002,002,001,001
150010202021096,0,002,001,001,002,002,001,001
150010202021097,4,002,001,001,002,001,001,001
150010202021098,2,002,001,001,002,001,001,001
150010202021099,0,002,001,001,002,001,001,001
150010202021100,0,002,001,001,002,001,001,001
150010202021101,0,002,001,001,002,001,001,001
150010202021102,0,002,001,001,002,001,001,001
150010202021103,266,002,001,001,002,001,001,001
150010202021104,0,002,001,001,002,002,001,001
150010202021105,6,002,001,001,002,001,001,001
150010202021106,3,002,001,001,002,001,001,001
150010202021107,0,002,001,001,002,001,001,001
150010202021108,0,002,001,001,002,001,001,001
150010202021109,3,002,001,001,002,001,001,001
150010202021110,0,002,001,001,002,001,001,001
150010202021111,0,002,001,001,002,001,001,001
150010202021112,0,002,001,001,002,001,001,001
150010202021113,0,002,001,001,002,001,001,001
150010202021114,0,002,001,001,002,001,001,001
150010202021115,0,002,001,001,002,001,001,001
150010202021116,0,002,001,001,002,001,001,001
150010202021117,0,002,001,001,002,001,001,001
150010202021118,0,002,001,001,002,001,001,001
150010202021119,0,002,001,001,002,001,001,001
150010202021120,0,002,001,001,002,001,001,001
150010202021121,0,002,001,001,002,001,001,001
150010202021122,0,002,001,001,002,001,001,001
150010202021123,0,002,001,001,002,001,001,001
150010202021124,0,002,001,001,002,001,001,001
150010202021125,0,002,001,001,002,001,001,001
150010202021126,0,002,001,001,002,001,001,001
150010202021127,0,002,001,001,002,001,001,001
150010202021128,0,002,001,001,002,001,001,001
150010202021129,0,002,001,001,002,001,001,001
150010202021130,0,002,001,001,002,001,001,001
150010202021131,0,002,001,001,002,001,001,001
150010202021132,0,002,001,001,002,001,001,001
150010202021133,1,002,001,001,002,001,001,001
150010202021134,0,002,001,001,002,001,001,001
150010202021135,2,002,001,001,002,001,001,001
150010202021136,3,002,001,001,002,001,001,001
150010202021137,0,002,001,001,002,001,001,001
150010202021138,0,002,001,001,002,001,001,001
150010202021139,34,002,001,001,002,001,001,001
150010202021140,9,002,001,001,002,001,001,001
150010202021141,0,002,001,001,002,001,001,001
150010202021142,0,002,001,001,002,001,001,001
150010202021143,7,002,001,001,002,001,001,001
150010202021144,14,002,001,001,002,001,001,001
150010202021145,0,002,001,001,002,001,001,001
150010202021146,53,002,001,001,002,001,001,001
150010202021147,0,002,001,001,002,001,001,001
150010202021148,0,002,001,001,002,001,001,001
150010202021149,0,002,001,001,002,001,001,001
150010202021150,0,002,001,001,002,002,001,001
150010202021151,0,002,001,001,002,002,001,001
150010202021152,0,002,001,001,002,002,001,001
150010202021153,0,002,001,001,002,002,001,001
150010202021154,0,002,001,001,002,002,001,001
150010202021155,0,002,001,001,002,002,001,001
150010202021156,0,002,001,001,002,002,001,001
150010202021157,0,002,001,001,002,002,001,001
150010202021158,0,002,001,001,002,002,001,001
150010202021159,0,002,001,001,002,002,001,001
150010202021160,0,002,001,001,002,002,001,001
150010202021161,0,002,001,001,002,002,001,001
150010202021162,0,002,001,001,002,002,001,001
150010202021163,0,002,001,001,002,002,001,001
150010202021164,0,002,001,001,002,002,001,001
150010202021165,0,002,001,001,002,002,001,001
150010202021166,0,002,001,001,002,002,001,001
150010202021167,0,002,001,001,002,002,001,001
150010202021168,0,002,001,001,002,002,001,001
150010202021169,53,002,001,001,002,002,001,001
150010202021170,0,002,001,001,002,002,001,001
150010202021171,8,002,001,001,002,002,001,001
150010202021172,0,002,001,001,002,002,001,001
