GEOID10,pop,sldl_2000,sldl_2016,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2010,sldl_2015
500039706001016,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001017,4,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001018,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001019,4,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001020,11,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001021,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001022,22,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001023,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001024,10,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001025,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001026,1,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001027,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001028,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001029,5,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001030,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001031,25,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001032,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001033,8,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001034,11,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001035,110,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001036,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001037,8,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001038,148,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001039,26,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001040,107,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001041,1,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001042,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001043,20,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001044,51,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001045,5,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001046,46,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001047,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001048,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001049,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001050,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001051,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001052,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001053,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001054,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001055,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001056,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001057,34,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001058,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001059,3,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001060,6,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001061,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001062,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001063,37,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001064,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001065,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001066,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001067,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001068,5,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001069,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001070,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001071,2,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001072,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001073,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001074,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001075,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001076,23,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001077,3,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001078,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001079,8,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001080,0,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001081,20,B-1,B-4,BEN,B-4,B-4,0.0,B-5,BEN,BEN,B-4
500039706001082,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001083,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706001084,0,B-1,B-3,BEN,B-3,B-3,0.0,B-5,BEN,BEN,B-3
500039706002000,5,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002001,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002002,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002003,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002004,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002005,3,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002006,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002007,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002008,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002009,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002010,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002011,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002012,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002013,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002014,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002015,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002016,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002017,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706002018,92,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002019,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002020,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002021,11,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002022,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002023,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002024,111,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002025,7,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002026,6,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002027,3,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002028,2,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002029,4,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002030,9,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002031,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002032,6,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002033,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002034,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002035,1,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002036,3,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002037,2,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002038,8,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002039,4,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002040,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002041,3,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002042,26,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002043,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002044,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002045,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002046,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002047,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002048,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002049,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002050,12,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002051,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002052,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002053,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002054,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002055,7,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002056,23,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002057,28,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002058,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002059,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002060,1,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002061,7,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002062,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002063,5,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002064,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002065,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002066,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002067,49,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002068,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002069,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002070,2,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002071,2,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002072,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002073,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002074,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002075,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002076,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002077,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002078,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002079,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002080,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002081,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002082,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002083,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002084,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002085,7,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002086,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002087,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002088,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002089,59,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002090,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002091,5,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002092,1,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002093,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002094,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002095,6,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002096,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002097,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002098,2,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002099,5,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002100,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002101,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002102,12,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002103,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002104,0,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002105,0,XB1,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706002106,2,B22,B-1,BEN,B-1,B-1,0.0,B-1,BEN,BEN,B-1
500039706002107,0,B24,B-3,BEN,B-3,B-3,0.0,B-3,BEN,BEN,B-3
500039706003000,106,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003001,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003002,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003003,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003004,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003005,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003006,5,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003007,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003008,7,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003009,3,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003010,6,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003011,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003012,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003013,38,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003014,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003015,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003016,3,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003017,59,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003018,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003019,17,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003020,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003021,22,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003022,49,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003023,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003024,7,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003025,10,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003026,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003027,7,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003028,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003029,6,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003030,30,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003031,4,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003032,74,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003033,2,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003034,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003035,2,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003036,22,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003037,9,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003038,170,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003039,4,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003040,1,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003041,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003042,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003043,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003044,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003045,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003046,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003047,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003048,59,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003049,36,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003050,6,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003051,37,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003052,11,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706003053,12,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004000,60,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004001,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004002,7,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004003,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004004,4,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004005,1,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004006,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004007,29,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004008,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004009,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004010,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004011,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004012,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004013,18,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004014,31,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004015,25,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004016,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004017,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004018,50,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004019,3,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004020,20,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004021,12,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004022,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004023,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004024,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004025,10,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004026,30,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004027,4,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004028,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004029,5,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004030,7,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004031,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004032,13,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004033,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004034,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004035,16,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004036,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004037,1,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004038,4,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004039,27,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004040,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004041,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004042,4,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004043,32,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004044,57,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004045,19,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004046,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004047,1,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004048,13,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004049,30,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004050,12,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004051,13,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004052,2,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004053,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004054,4,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004055,17,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004056,14,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004057,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004058,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004059,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004060,33,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004061,2,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
500039706004062,0,B22,WIB,BEN,WIB,WIB,0.0,XB1,BEN,BEN,WIB
