GEOID10,pop,sldl_2000,cd_2013,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
090053103001014,141,065,005,065,030,005,065,008,008
090053103001015,31,065,005,065,030,005,065,008,008
090053103001016,9,065,005,065,030,005,065,008,008
090053103002000,0,065,005,065,030,005,065,008,008
090053103002001,71,065,005,065,030,005,065,008,008
090053103002002,99,065,005,065,030,005,065,008,008
090053103002003,0,065,005,065,030,005,065,008,008
090053103002004,14,065,005,065,030,005,065,008,008
090053103002005,125,065,005,065,030,005,065,008,008
090053103002006,0,065,005,065,030,005,065,008,008
090053103002007,16,065,005,065,030,005,065,008,008
090053103002008,26,065,005,065,030,005,065,008,008
090053103002009,56,065,005,065,030,005,065,008,008
090053103002010,102,065,005,065,030,005,065,008,008
090053103002011,33,065,005,065,030,005,065,008,008
090053103002012,0,065,005,065,030,005,065,008,008
090053103002013,99,065,005,065,030,005,065,008,008
090053103002014,61,065,005,065,030,005,065,008,008
090053103002015,51,065,005,065,030,005,065,008,008
090053103002016,40,065,005,065,030,005,065,008,008
090053103002017,0,065,005,065,030,005,065,008,008
090053104001000,38,065,005,065,030,005,065,030,008
090053104001001,61,065,005,065,030,005,065,030,008
090053104001002,70,065,005,065,030,005,065,030,008
090053104001003,145,065,005,065,030,005,065,030,008
090053104001004,57,065,005,065,030,005,065,008,008
090053104001005,48,065,005,065,030,005,065,008,008
090053104001006,0,065,005,065,030,005,065,008,008
090053104001007,45,065,005,065,030,005,065,008,008
090053104001008,45,065,005,065,030,005,065,008,008
090053104001009,39,065,005,065,030,005,065,008,008
090053104001010,60,065,005,065,030,005,065,008,008
090053104001011,95,065,005,065,030,005,065,008,008
090053104001012,64,065,005,065,030,005,065,008,008
090053104001013,30,065,005,065,030,005,065,008,008
090053104001014,288,065,005,065,030,005,065,008,008
090053104001015,0,065,005,065,030,005,065,008,008
090053104001016,1,065,005,065,030,005,065,008,008
090053104001017,109,065,005,065,030,005,065,008,008
090053104001018,36,065,005,065,030,005,065,008,008
090053104001019,40,065,005,065,030,005,065,008,008
090053104001020,61,065,005,065,030,005,065,008,008
090053104001021,72,065,005,065,030,005,065,008,008
090053104001022,0,065,005,065,030,005,065,008,008
090053104001023,0,065,005,065,030,005,065,008,008
090053104002000,236,065,005,065,030,005,065,008,008
090053104002001,22,065,005,065,030,005,065,008,008
090053104002002,29,065,005,065,030,005,065,008,008
090053104002003,32,065,005,065,030,005,065,008,008
090053104002004,64,065,005,065,030,005,065,008,008
090053104002005,103,065,005,065,030,005,065,030,008
090053104002006,0,065,005,065,030,005,065,030,008
090053104002007,47,065,005,065,030,005,065,008,008
090053104002008,213,065,005,065,030,005,065,008,008
090053104002009,44,065,005,065,030,005,065,008,008
090053104002010,192,065,005,065,030,005,065,008,008
090053104002011,76,065,005,065,030,005,065,008,008
090053104002012,120,065,005,065,030,005,065,008,008
090053104002013,10,065,005,065,030,001,065,008,008
090053104002014,35,065,005,065,030,001,065,008,008
090053104002015,4,065,005,065,030,001,065,008,008
090053104002016,8,076,005,076,030,005,076,008,008
090053104002017,0,065,005,065,030,001,065,008,008
090053104002018,5,065,005,065,030,005,065,008,008
090053105001000,594,065,005,065,030,005,065,008,008
090053105001001,29,065,005,065,030,005,065,008,008
090053105001002,29,065,005,065,030,005,065,008,008
090053105001003,43,065,005,065,030,005,065,008,008
090053105001004,37,065,005,065,030,005,065,008,008
090053105001005,22,065,005,065,030,005,065,008,008
090053105001006,23,065,005,065,030,005,065,008,008
090053105001007,61,065,005,065,030,005,065,008,008
090053105001008,57,065,005,065,030,005,065,008,008
090053105001009,11,065,005,065,030,005,065,008,008
090053105002000,4,065,005,065,030,005,065,008,008
090053105002001,19,065,005,065,030,005,065,008,008
090053105002002,102,065,005,065,030,005,065,008,008
090053105002003,46,065,005,065,030,005,065,008,008
090053105002004,14,065,005,065,030,005,065,008,008
090053105002005,169,065,005,065,030,005,065,008,008
090053105002006,48,065,005,065,030,005,065,008,008
090053105002007,107,065,005,065,030,005,065,008,008
090053105002008,40,065,005,065,030,005,065,008,008
090053105002009,44,065,005,065,030,005,065,030,008
090053105002010,48,065,005,065,030,005,065,030,008
090053105002011,115,065,005,065,030,005,065,030,008
090053105002012,23,065,005,065,030,005,065,030,008
090053105002013,9,065,005,065,030,005,065,030,008
090053105002014,57,065,005,065,030,005,065,030,008
090053105002015,0,065,005,065,030,005,065,030,008
090053105002016,55,065,005,065,030,001,065,008,008
090053106011000,220,064,001,063,030,001,064,008,030
090053106011001,30,064,001,063,030,001,064,008,030
090053106011002,43,064,001,063,030,001,064,008,030
090053106011003,81,064,001,063,030,001,064,008,030
090053106011004,0,064,001,063,030,001,064,008,030
090053106011005,49,064,001,063,030,001,064,008,030
090053106011006,0,064,001,063,030,001,064,008,030
090053106011007,9,064,001,063,030,001,064,008,030
090053106011008,875,064,001,063,030,001,064,008,030
090053106011009,92,064,001,063,030,001,064,008,030
090053106011010,36,064,001,063,030,001,064,008,030
090053106011011,0,064,001,063,030,001,064,008,030
090053106011012,135,064,001,063,030,001,064,008,030
090053106011013,240,064,001,063,030,001,064,008,030
090053106011014,0,064,001,063,030,001,064,008,030
090053106011015,45,064,001,063,030,001,064,008,030
090053106011016,0,064,001,063,030,001,064,008,030
090053106011017,0,064,001,063,030,001,064,008,030
090053106011018,0,064,001,063,030,001,064,008,030
090053106011019,0,064,001,063,030,001,064,008,030
090053106012000,12,064,001,063,030,001,064,008,030
090053106012001,22,064,001,063,030,001,064,008,030
090053106012002,11,064,001,063,030,001,064,008,030
090053106012003,0,064,001,063,030,001,064,008,030
090053106012004,0,064,001,063,030,001,064,008,030
090053106012005,0,064,001,063,030,001,064,008,030
090053106012006,7,064,001,063,030,001,064,008,030
090053106012007,0,064,001,063,030,001,064,008,030
090053106012008,196,064,001,063,030,001,064,008,030
090053106012009,15,064,001,063,030,001,064,008,030
090053106012010,0,064,001,063,030,001,064,008,030
090053106012011,21,064,001,063,030,001,064,008,030
090053106012012,0,064,001,063,030,001,064,008,030
090053106012013,371,064,001,063,030,001,064,008,030
090053106012014,32,064,001,063,030,001,064,008,030
090053106012015,44,064,001,063,030,001,064,008,030
090053106012016,4,064,001,063,030,001,064,008,030
090053106012017,49,064,001,063,030,001,064,008,030
090053106012018,12,064,001,063,030,001,064,008,030
090053106012019,265,064,001,063,030,001,064,008,030
090053106012020,1,064,001,063,030,001,064,008,030
090053106012021,533,064,001,063,030,001,064,008,030
090053106012022,51,064,001,063,030,001,064,008,030
090053106012023,59,064,001,063,030,001,064,008,030
090053106012024,0,064,001,063,030,001,064,008,030
090053106012025,151,064,001,063,030,001,064,008,030
090053106012026,29,064,001,063,030,001,064,008,030
090053106021000,0,064,001,063,030,001,064,008,030
090053106021001,21,064,001,063,030,001,064,008,030
090053106021002,0,064,001,063,030,001,064,008,030
090053106021003,158,064,001,063,030,001,064,008,030
090053106021004,376,064,001,063,030,001,064,008,030
090053106021005,6,064,001,063,030,001,064,008,030
090053106021006,10,064,001,063,030,001,064,008,030
090053106021007,14,064,001,063,030,001,064,008,030
090053106021008,54,064,001,063,030,001,064,008,030
090053106021009,0,064,001,063,030,001,064,008,030
090053106021010,30,064,001,063,030,001,064,008,030
090053106021011,59,064,001,063,030,001,064,008,030
090053106021012,52,064,001,063,030,001,064,008,030
090053106021013,40,064,001,063,030,001,064,008,030
090053106021014,0,064,001,063,030,001,064,008,030
090053106021015,11,064,001,063,030,001,064,008,030
090053106021016,0,064,001,063,030,001,064,008,030
090053106021017,32,064,001,063,030,001,064,008,030
090053106021018,21,064,001,063,030,001,064,008,030
090053106021019,39,064,001,063,030,001,064,008,008
090053106021020,17,064,001,063,030,001,064,008,008
090053106021021,0,064,001,063,030,001,064,008,008
090053106021022,7,064,001,063,030,001,064,008,008
090053106021023,43,064,001,063,030,001,064,008,008
090053106021024,4,064,001,063,030,001,064,008,008
090053106021025,40,064,001,063,030,001,064,008,030
090053106022000,14,064,001,063,030,001,064,008,008
090053106022001,206,064,001,063,030,001,064,008,008
090053106022002,4,064,001,063,030,001,064,008,008
090053106022003,4,064,001,063,030,001,064,008,008
090053106022004,474,064,001,063,030,001,064,008,008
090053106022005,96,064,001,063,030,001,064,008,008
090053106022006,81,064,001,063,030,001,064,008,008
090053106022007,48,064,001,063,030,001,064,008,008
090053106022008,156,064,001,063,030,001,064,008,008
090053106022009,22,064,001,063,030,001,064,008,008
090053106022010,46,064,001,063,030,001,064,008,008
090053106022011,4,064,001,063,030,001,064,008,008
090053106022012,15,064,001,063,030,001,064,008,008
090053106022013,121,064,001,063,030,001,064,008,008
090053106022014,255,064,001,065,030,001,065,008,008
090053106022015,0,064,001,065,030,001,065,008,008
090053106022016,14,064,005,065,030,001,065,008,008
090053106022017,0,064,005,065,030,001,065,008,008
090053106022018,220,064,005,065,030,001,065,008,008
090053106022019,81,064,005,065,030,001,065,008,008
090053106022020,72,064,005,065,030,001,065,008,008
090053106022021,0,064,005,065,030,001,065,008,008
090053106022022,49,064,005,065,030,001,065,008,008
090053106023000,0,064,001,063,030,001,064,008,008
090053106023001,166,064,001,063,030,001,064,008,008
090053106023002,50,064,001,063,030,001,064,008,008
090053106023003,22,064,001,063,030,001,064,008,008
090053106023004,44,064,001,063,030,001,064,008,008
090053106023005,48,064,001,063,030,001,064,008,008
090053106023006,163,064,001,063,030,001,064,008,008
090053106023007,43,064,001,063,030,001,064,008,008
090053106023008,13,064,001,063,030,001,064,008,008
090053106023009,4,064,001,063,030,001,064,008,008
090053106023010,15,064,001,063,030,001,064,008,008
090053106023011,251,064,001,063,030,001,064,008,008
090053106023012,46,064,001,063,030,001,064,008,008
090053106023013,44,064,001,063,030,001,064,008,008
090053106023014,13,064,001,063,030,001,064,008,008
090053106023015,75,064,001,063,030,001,064,008,008
090053106023016,2,064,001,063,030,001,064,008,008
090053106023017,22,064,001,063,030,001,064,008,008
090053106023018,157,064,001,063,030,001,064,008,008
090053106023019,75,064,001,063,030,001,064,008,008
090053106023020,135,064,001,063,030,001,064,008,008
090053106023021,79,064,001,063,030,001,064,008,008
090053106023022,61,064,001,063,030,001,064,008,008
090053106023023,0,064,001,063,030,001,064,008,008
090053106023024,61,064,001,063,030,001,064,008,008
090053107001000,0,064,001,064,030,001,064,030,030
090053107001001,0,064,001,064,030,001,064,030,030
090053107001002,0,064,001,064,030,001,064,030,030
090053107001003,0,064,001,064,030,001,064,030,030
090053107001004,0,064,001,064,030,001,064,030,030
090053107001005,0,064,001,064,030,001,064,030,030
090053107001006,0,064,001,064,030,001,064,030,030
090053107001007,0,064,001,064,030,001,064,030,030
090053107001008,4,064,001,064,030,001,064,030,030
090053107001009,0,064,001,064,030,001,064,030,030
090053107001010,0,064,001,064,030,001,064,030,030
090053107001011,0,064,001,064,030,001,064,030,030
090053107001012,7,064,001,064,030,001,064,030,030
090053107001013,0,064,001,064,030,001,064,030,030
090053107001014,0,064,001,064,030,001,064,030,030
090053107001015,0,064,001,064,030,001,064,030,030
090053107001016,0,064,001,064,030,001,064,030,030
090053107001017,0,064,001,064,030,001,064,030,030
090053107001018,4,064,001,064,030,001,064,030,030
090053107001019,0,064,001,064,030,001,064,030,030
090053107001020,5,064,001,064,030,001,064,030,030
090053107001021,0,064,001,064,030,001,064,030,030
090053107001022,0,064,001,064,030,001,064,030,030
090053107001023,0,064,001,064,030,001,064,030,030
090053107001024,27,064,001,064,030,001,064,030,030
090053107001025,1,064,001,064,030,001,064,030,030
090053107001026,0,064,001,064,030,001,064,030,030
090053107001027,0,064,001,064,030,001,064,030,030
090053107001028,71,064,001,064,030,001,064,030,030
090053107001029,0,064,001,064,030,001,064,030,030
090053107001030,0,064,001,064,030,001,064,030,030
090053107001031,21,064,001,064,030,001,064,030,030
090053107001032,0,064,001,064,030,001,064,030,030
090053107001033,113,064,001,064,030,001,064,030,030
090053107001034,0,064,001,064,030,001,064,030,030
090053107001035,0,064,001,064,030,001,064,030,030
090053107001036,0,064,001,064,030,001,064,030,030
090053107001037,0,064,001,064,030,001,064,030,030
090053107001038,35,064,001,064,030,001,064,030,030
090053107001039,12,064,001,064,030,001,064,030,030
090053107001040,0,064,001,064,030,001,064,030,030
090053107001041,74,064,001,064,030,001,064,030,030
090053107001042,17,064,001,064,030,001,064,030,030
090053107001043,137,064,001,064,030,001,064,030,030
090053107001044,84,064,001,064,030,001,064,030,030
090053107001045,30,064,001,064,030,001,064,030,030
090053107001046,3,064,001,064,030,001,064,030,030
090053107001047,3,064,001,064,030,001,064,030,030
090053107001048,5,064,001,064,030,001,064,030,030
090053107001049,0,064,001,064,030,001,064,030,030
090053107001050,0,064,001,064,030,001,064,030,030
090053107001051,0,064,001,064,030,001,064,030,030
090053107001052,6,064,001,064,030,001,064,030,030
090053107001053,0,064,001,064,030,001,064,030,030
090053107001054,11,064,001,064,030,001,064,030,030
090053107001055,93,064,001,064,030,001,064,030,030
090053107001056,0,064,001,064,030,001,064,030,030
090053107001057,39,064,001,064,030,001,064,030,030
090053107001058,0,064,001,064,030,001,064,030,030
090053107001059,18,064,001,064,030,001,064,030,030
090053107001060,0,064,001,064,030,001,064,030,030
090053107001061,15,064,001,064,030,001,064,030,030
090053107001062,107,064,001,064,030,001,064,030,030
090053107001063,17,064,001,064,030,001,064,030,030
090053107001064,57,064,001,064,030,001,064,030,030
090053107001065,26,064,001,064,030,001,064,030,030
090053107002000,28,064,001,064,030,001,064,030,030
090053107002001,4,064,001,064,030,001,064,030,030
090053107002002,601,064,001,064,030,001,064,030,030
090053107002003,0,064,001,064,030,001,064,030,030
090053107002004,80,064,001,065,030,001,064,030,030
090053107002005,29,064,001,064,030,001,064,030,030
090053107002006,4,064,001,064,030,001,064,030,030
090053107002007,0,064,001,064,030,001,064,030,030
090053107002008,0,064,001,064,030,001,064,030,030
090053107003000,0,064,001,063,030,001,064,008,030
090053107003001,3,064,001,063,030,001,064,008,030
090053107003002,4,064,001,063,030,001,064,008,030
090053107003003,9,064,001,063,030,001,064,008,030
090053107003004,0,064,001,063,030,001,064,008,030
090053107003005,0,064,001,063,030,001,064,008,030
090053107003006,0,064,001,063,030,001,064,008,030
090053107003007,0,064,001,063,030,001,064,008,030
090053107003008,0,064,001,063,030,001,064,008,030
090053107003009,25,064,001,063,030,001,064,008,030
090053107003010,2,064,001,063,030,001,064,008,030
090053107003011,40,064,001,063,030,001,064,008,030
090053107003012,30,064,001,063,030,001,064,008,030
090053107003013,2,064,001,063,030,001,064,008,030
090053107003014,0,064,001,063,030,001,064,008,030
090053107003015,4,064,001,063,030,001,064,008,030
090053107003016,0,064,001,063,030,001,064,008,030
090053107003017,5,064,001,063,030,001,064,008,030
090053107003018,17,064,001,063,030,001,064,008,030
090053107003019,50,064,001,063,030,001,064,008,030
090053107003020,13,064,001,063,030,001,064,008,030
090053107003021,19,064,001,063,030,001,064,008,030
090053107003022,151,064,001,063,030,001,064,008,030
